"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",623212
1,.,"A",623221
1,.,"A",623231
1,.,"A",623232
1,.,"A",623241
1,.,"A",623242
1,.,"A",623251
1,.,"A",623252
1,.,"A",623261
1,.,"A",623262
1,.,"A",623271
1,.,"A",623272
1,.,"A",623281
1,.,"A",623282
1,.,"A",623291
1,.,"A",623292
1,.,"A",623301
1,.,"A",623302
1,.,"A",623311
1,.,"A",623312
1,.,"A",623321
1,.,"A",623322
1,.,"A",623331
1,.,"A",623332
1,.,"A",623341
1,.,"A",623342
1,.,"A",623351
1,.,"A",623352
1,.,"A",623361
1,.,"A",623362
1,.,"A",623371
1,.,"A",623372
1,.,"A",623381
1,.,"A",623382
1,.,"A",623391
1,.,"A",623392
1,.,"A",623401
1,.,"A",623402
1,.,"A",623411
1,.,"A",623412
1,.,"A",623421
1,.,"A",623422
1,.,"A",623431
1,.,"A",623432
1,.,"A",623441
1,.,"A",623442
2,2,"D",623451
1,.,"A",623461
1,.,"A",623462
1,.,"A",623471
1,.,"A",623472
1,.,"A",623481
1,.,"A",623482
1,.,"A",623491
1,.,"A",623492
1,.,"A",623501
1,.,"A",623502
1,.,"A",623511
1,.,"A",623512
1,.,"A",623521
1,.,"A",623522
1,.,"A",623531
1,.,"A",623532
1,.,"A",623541
1,.,"A",623542
1,.,"A",623551
1,.,"A",623552
1,.,"A",623561
1,.,"A",623562
1,.,"A",623571
1,.,"A",623572
1,.,"A",623581
1,.,"A",623582
1,.,"A",623591
1,.,"A",623592
1,.,"A",623601
1,.,"A",623602
1,.,"A",623611
1,.,"A",623612
1,.,"A",623621
1,.,"A",623622
1,.,"A",623631
1,.,"A",623632
1,.,"A",623641
1,.,"A",623642
1,.,"A",623651
1,.,"A",623652
1,.,"A",623661
1,.,"A",623662
1,.,"A",623672
3,28,"D",623681
3,66,"D",623682
1,.,"A",623691
1,.,"A",623692
1,.,"A",623701
1,.,"A",623702
1,.,"A",623711
1,.,"A",623712
1,.,"A",623721
1,.,"A",623722
1,.,"A",623731
1,.,"A",623732
1,.,"A",623741
1,.,"A",623742
1,.,"A",623751
1,.,"A",623752
1,.,"A",623761
1,.,"A",623762
2,16,"D",623771
2,53,"D",623772
1,.,"A",623781
1,.,"A",623782
1,.,"A",623791
1,.,"A",623792
1,.,"A",623801
1,.,"A",623802
1,.,"A",623811
1,.,"A",623812
1,.,"A",623821
1,.,"A",623822
1,.,"A",623831
1,.,"A",623832
2,9,"D",623841
2,46,"D",623842
1,.,"A",623851
1,.,"A",623852
1,.,"A",623861
1,.,"A",623862
1,.,"A",623871
1,.,"A",623872
1,.,"A",623881
1,.,"A",623882
1,.,"A",623891
1,.,"A",623892
1,.,"A",623901
1,.,"A",623902
1,.,"A",623911
1,.,"A",623912
1,.,"A",623921
1,.,"A",623922
1,.,"A",623931
1,.,"A",623932
1,.,"A",623941
1,.,"A",623942
2,45,"D",623952
1,.,"A",623961
1,.,"A",623962
1,.,"A",623971
1,.,"A",623972
1,.,"A",623981
1,.,"A",623991
1,.,"A",623992
1,.,"A",624001
1,.,"A",624002
1,.,"A",624011
1,.,"A",624012
1,.,"A",624021
1,.,"A",624022
1,.,"A",624031
1,.,"A",624032
1,.,"A",624041
1,.,"A",624042
1,.,"A",624051
1,.,"A",624052
1,.,"A",624061
1,.,"A",624062
1,.,"A",624071
1,.,"A",624072
1,.,"A",624081
1,.,"A",624082
1,.,"A",624091
1,.,"A",624092
1,.,"A",624101
1,.,"A",624102
1,.,"A",624111
1,.,"A",624112
1,.,"A",624122
1,.,"A",624131
1,.,"A",624132
1,.,"A",624141
1,.,"A",624142
1,.,"A",624151
1,.,"A",624152
1,.,"A",624161
1,.,"A",624162
1,.,"A",624171
1,.,"A",624172
3,28,"D",624181
3,66,"D",624182
1,.,"A",624191
1,.,"A",624192
1,.,"A",624201
1,.,"A",624202
1,.,"A",624211
1,.,"A",624212
1,.,"A",624221
1,.,"A",624231
1,.,"A",624232
1,.,"A",624241
1,.,"A",624242
1,.,"A",624251
1,.,"A",624252
1,.,"A",624261
1,.,"A",624262
1,.,"A",624271
1,.,"A",624272
2,15,"D",624281
2,52,"D",624282
1,.,"A",624291
1,.,"A",624292
1,.,"A",624301
1,.,"A",624302
1,.,"A",624311
1,.,"A",624312
1,.,"A",624321
1,.,"A",624322
1,.,"A",624331
1,.,"A",624332
1,.,"A",624341
1,.,"A",624342
1,.,"A",624351
1,.,"A",624352
1,.,"A",624361
1,.,"A",624362
1,.,"A",624371
1,.,"A",624372
2,12,"D",624381
1,.,"A",624391
1,.,"A",624392
1,.,"A",624401
1,.,"A",624402
1,.,"A",624411
1,.,"A",624412
1,.,"A",624422
1,.,"A",624431
1,.,"A",624432
1,.,"A",624441
1,.,"A",624442
1,.,"A",624451
1,.,"A",624452
1,.,"A",624461
1,.,"A",624462
1,.,"A",624471
1,.,"A",624472
1,.,"A",624481
1,.,"A",624482
1,.,"A",624491
1,.,"A",624492
1,.,"A",624501
1,.,"A",624502
1,.,"A",624511
1,.,"A",624512
1,.,"A",624521
1,.,"A",624522
2,13,"D",624531
2,49,"D",624532
1,.,"A",624541
1,.,"A",624542
1,.,"A",624551
1,.,"A",624552
1,.,"A",624561
1,.,"A",624562
1,.,"A",624571
1,.,"A",624572
1,.,"A",624581
1,.,"A",624582
1,.,"A",624591
1,.,"A",624592
1,.,"A",624601
1,.,"A",624602
1,.,"A",624611
1,.,"A",624612
1,.,"A",624621
1,.,"A",624622
1,.,"A",624631
1,.,"A",624632
1,.,"A",624641
1,.,"A",624642
1,.,"A",624651
1,.,"A",624652
1,.,"A",624661
1,.,"A",624662
1,.,"A",624671
1,.,"A",624672
1,.,"A",624681
1,.,"A",624682
1,.,"A",624691
1,.,"A",624692
1,.,"A",624701
1,.,"A",624702
2,12,"D",624711
1,.,"A",624721
1,.,"A",624722
1,.,"A",624731
1,.,"A",624732
1,.,"A",624741
1,.,"A",624742
1,.,"A",624751
1,.,"A",624752
1,.,"A",624762
1,.,"A",624771
1,.,"A",624772
1,.,"A",624781
1,.,"A",624782
1,.,"A",624791
1,.,"A",624792
1,.,"A",624801
1,.,"A",624802
1,.,"A",624811
1,.,"A",624812
1,.,"A",624822
1,.,"A",624831
1,.,"A",624832
1,.,"A",624841
1,.,"A",624842
1,.,"A",624852
1,.,"A",624861
1,.,"A",624862
1,.,"A",624871
1,.,"A",624872
1,.,"A",624881
1,.,"A",624882
2,18,"D",624891
2,55,"D",624892
1,.,"A",624902
1,.,"A",624911
1,.,"A",624912
1,.,"A",624921
1,.,"A",624922
1,.,"A",624931
1,.,"A",624932
1,.,"A",624941
1,.,"A",624942
1,.,"A",624951
1,.,"A",624952
1,.,"A",624961
1,.,"A",624962
1,.,"A",624971
1,.,"A",624972
1,.,"A",624981
1,.,"A",624982
1,.,"A",624991
1,.,"A",624992
1,.,"A",625001
1,.,"A",625002
1,.,"A",625011
1,.,"A",625012
1,.,"A",625021
1,.,"A",625022
1,.,"A",625031
1,.,"A",625032
1,.,"A",625041
1,.,"A",625042
1,.,"A",625051
1,.,"A",625052
1,.,"A",625061
1,.,"A",625062
1,.,"A",625071
1,.,"A",625072
1,.,"A",625081
1,.,"A",625082
1,.,"A",625091
1,.,"A",625092
1,.,"A",625101
1,.,"A",625102
1,.,"A",625111
1,.,"A",625112
1,.,"A",625121
1,.,"A",625122
1,.,"A",625131
1,.,"A",625132
1,.,"A",625141
1,.,"A",625142
1,.,"A",625151
1,.,"A",625152
1,.,"A",625161
1,.,"A",625162
1,.,"A",625171
1,.,"A",625172
1,.,"A",625181
1,.,"A",625182
1,.,"A",625191
1,.,"A",625192
1,.,"A",625201
1,.,"A",625202
1,.,"A",625211
1,.,"A",625212
1,.,"A",625221
1,.,"A",625222
1,.,"A",625231
1,.,"A",625232
1,.,"A",625241
1,.,"A",625242
1,.,"A",625251
1,.,"A",625252
1,.,"A",625261
1,.,"A",625262
1,.,"A",625271
1,.,"A",625272
1,.,"A",625281
1,.,"A",625282
1,.,"A",625291
1,.,"A",625292
1,.,"A",625301
1,.,"A",625302
1,.,"A",625311
1,.,"A",625312
1,.,"A",625321
1,.,"A",625322
1,.,"A",625331
1,.,"A",625332
1,.,"A",625341
1,.,"A",625342
1,.,"A",625351
1,.,"A",625352
1,.,"A",625361
1,.,"A",625362
1,.,"A",625371
1,.,"A",625372
1,.,"A",625381
1,.,"A",625382
1,.,"A",625391
1,.,"A",625392
1,.,"A",625401
1,.,"A",625402
1,.,"A",625411
1,.,"A",625412
1,.,"A",625421
1,.,"A",625422
1,.,"A",625431
1,.,"A",625432
1,.,"A",625441
1,.,"A",625451
1,.,"A",625452
1,.,"A",625461
1,.,"A",625462
1,.,"A",625471
1,.,"A",625472
1,.,"A",625481
1,.,"A",625482
1,.,"A",625491
1,.,"A",625492
1,.,"A",625501
1,.,"A",625502
1,.,"A",625511
1,.,"A",625512
2,65,"D",625522
1,.,"A",625531
1,.,"A",625532
1,.,"A",625541
1,.,"A",625542
1,.,"A",625551
1,.,"A",625552
1,.,"A",625561
1,.,"A",625562
1,.,"A",625571
1,.,"A",625572
1,.,"A",625582
1,.,"A",625591
1,.,"A",625592
4,23,"D",625601
4,60,"D",625602
1,.,"A",625611
1,.,"A",625612
1,.,"A",625621
1,.,"A",625622
1,.,"A",625631
1,.,"A",625632
1,.,"A",625641
1,.,"A",625642
1,.,"A",625651
1,.,"A",625652
1,.,"A",625661
1,.,"A",625662
1,.,"A",625671
1,.,"A",625672
1,.,"A",625681
1,.,"A",625682
3,28,"D",625691
3,66,"D",625692
1,.,"A",625701
1,.,"A",625702
2,6,"D",625711
2,42,"D",625712
1,.,"A",625721
1,.,"A",625722
1,.,"A",625731
1,.,"A",625732
1,.,"A",625741
1,.,"A",625742
1,.,"A",625751
1,.,"A",625752
1,.,"A",625761
1,.,"A",625762
1,.,"A",625771
1,.,"A",625772
1,.,"A",625781
1,.,"A",625782
1,.,"A",625791
1,.,"A",625792
1,.,"A",625801
1,.,"A",625802
1,.,"A",625811
1,.,"A",625812
1,.,"A",625822
1,.,"A",625831
1,.,"A",625832
1,.,"A",625841
1,.,"A",625842
1,.,"A",625851
1,.,"A",625852
1,.,"A",625861
1,.,"A",625862
1,.,"A",625871
1,.,"A",625872
1,.,"A",625881
1,.,"A",625882
1,.,"A",625891
1,.,"A",625892
1,.,"A",625901
1,.,"A",625902
1,.,"A",625912
1,.,"A",625921
1,.,"A",625931
1,.,"A",625932
1,.,"A",625941
1,.,"A",625942
1,.,"A",625951
1,.,"A",625952
1,.,"A",625961
1,.,"A",625962
1,.,"A",625971
1,.,"A",625972
1,.,"A",625981
1,.,"A",625982
1,.,"A",625991
1,.,"A",625992
1,.,"A",626001
1,.,"A",626002
1,.,"A",626011
1,.,"A",626012
1,.,"A",626021
1,.,"A",626022
1,.,"A",626031
1,.,"A",626032
1,.,"A",626041
1,.,"A",626042
1,.,"A",626051
1,.,"A",626052
1,.,"A",626061
1,.,"A",626062
1,.,"A",626071
1,.,"A",626072
1,.,"A",626081
1,.,"A",626082
1,.,"A",626091
1,.,"A",626092
1,.,"A",626101
1,.,"A",626102
1,.,"A",626111
1,.,"A",626112
1,.,"A",626121
1,.,"A",626122
1,.,"A",626132
1,.,"A",626141
1,.,"A",626142
1,.,"A",626151
1,.,"A",626152
1,.,"A",626161
1,.,"A",626162
1,.,"A",626171
1,.,"A",626172
1,.,"A",626181
1,.,"A",626182
1,.,"A",626191
1,.,"A",626192
1,.,"A",626201
1,.,"A",626202
2,21,"D",626211
2,58,"D",626212
1,.,"A",626221
1,.,"A",626222
1,.,"A",626231
1,.,"A",626232
1,.,"A",626241
1,.,"A",626242
1,.,"A",626251
1,.,"A",626252
1,.,"A",626261
1,.,"A",626262
1,.,"A",626271
1,.,"A",626272
1,.,"A",626281
1,.,"A",626282
1,.,"A",626291
1,.,"A",626292
1,.,"A",626301
1,.,"A",626302
1,.,"A",626311
1,.,"A",626321
1,.,"A",626322
1,.,"A",626331
1,.,"A",626332
1,.,"A",626341
1,.,"A",626342
1,.,"A",626351
1,.,"A",626352
1,.,"A",626361
1,.,"A",626362
1,.,"A",626371
1,.,"A",626372
1,.,"A",626381
1,.,"A",626382
1,.,"A",626391
1,.,"A",626392
1,.,"A",626401
1,.,"A",626402
1,.,"A",626412
1,.,"A",626421
1,.,"A",626422
1,.,"A",626431
1,.,"A",626432
1,.,"A",626441
1,.,"A",626442
3,29,"D",626451
3,68,"D",626452
1,.,"A",626461
1,.,"A",626462
1,.,"A",626472
1,.,"A",626481
1,.,"A",626482
1,.,"A",626491
1,.,"A",626492
1,.,"A",626502
1,.,"A",626511
1,.,"A",626512
2,22,"D",626521
1,.,"A",626531
1,.,"A",626532
1,.,"A",626541
1,.,"A",626542
1,.,"A",626552
1,.,"A",626561
1,.,"A",626562
1,.,"A",626571
1,.,"A",626572
1,.,"A",626581
1,.,"A",626591
1,.,"A",626592
1,.,"A",626601
1,.,"A",626602
1,.,"A",626611
1,.,"A",626612
1,.,"A",626621
1,.,"A",626622
1,.,"A",626631
1,.,"A",626632
1,.,"A",626641
1,.,"A",626642
1,.,"A",626651
1,.,"A",626652
1,.,"A",626661
1,.,"A",626662
2,26,"D",626671
2,63,"D",626672
1,.,"A",626681
1,.,"A",626682
1,.,"A",626691
1,.,"A",626692
1,.,"A",626701
1,.,"A",626702
1,.,"A",626711
1,.,"A",626722
1,.,"A",626731
1,.,"A",626732
1,.,"A",626741
1,.,"A",626742
1,.,"A",626752
1,.,"A",626761
1,.,"A",626762
1,.,"A",626771
1,.,"A",626772
1,.,"A",626781
1,.,"A",626782
2,32,"D",626791
2,71,"D",626792
1,.,"A",626801
1,.,"A",626802
1,.,"A",626811
1,.,"A",626812
1,.,"A",626821
1,.,"A",626822
1,.,"A",626831
1,.,"A",626832
1,.,"A",626841
1,.,"A",626842
1,.,"A",626851
1,.,"A",626852
1,.,"A",626861
1,.,"A",626862
1,.,"A",626871
1,.,"A",626872
1,.,"A",626881
1,.,"A",626882
1,.,"A",626891
1,.,"A",626892
1,.,"A",626901
1,.,"A",626902
1,.,"A",626911
1,.,"A",626912
1,.,"A",626921
1,.,"A",626922
1,.,"A",626931
1,.,"A",626932
1,.,"A",626941
1,.,"A",626942
1,.,"A",626951
1,.,"A",626952
1,.,"A",626961
1,.,"A",626962
1,.,"A",626971
1,.,"A",626972
1,.,"A",626981
1,.,"A",626982
1,.,"A",626991
1,.,"A",626992
1,.,"A",627001
1,.,"A",627002
1,.,"A",627011
1,.,"A",627012
1,.,"A",627021
1,.,"A",627022
1,.,"A",627031
1,.,"A",627032
1,.,"A",627041
1,.,"A",627042
1,.,"A",627051
1,.,"A",627052
1,.,"A",627061
1,.,"A",627062
2,2,"D",627071
2,38,"D",627072
1,.,"A",627082
1,.,"A",627091
1,.,"A",627092
1,.,"A",627101
1,.,"A",627102
1,.,"A",627111
1,.,"A",627121
1,.,"A",627122
1,.,"A",627131
1,.,"A",627132
1,.,"A",627141
1,.,"A",627142
1,.,"A",627151
1,.,"A",627152
1,.,"A",627161
1,.,"A",627162
1,.,"A",627171
1,.,"A",627172
1,.,"A",627181
1,.,"A",627182
1,.,"A",627191
1,.,"A",627192
1,.,"A",627201
1,.,"A",627202
1,.,"A",627211
1,.,"A",627212
1,.,"A",627221
1,.,"A",627222
1,.,"A",627231
1,.,"A",627232
1,.,"A",627241
1,.,"A",627242
1,.,"A",627251
1,.,"A",627252
1,.,"A",627261
1,.,"A",627262
1,.,"A",627271
1,.,"A",627272
1,.,"A",627282
1,.,"A",627291
1,.,"A",627292
1,.,"A",627301
1,.,"A",627302
1,.,"A",627311
1,.,"A",627312
1,.,"A",627321
1,.,"A",627322
1,.,"A",627331
1,.,"A",627332
1,.,"A",627341
1,.,"A",627342
1,.,"A",627351
1,.,"A",627352
1,.,"A",627361
1,.,"A",627362
2,3,"D",627371
2,39,"D",627372
1,.,"A",627381
1,.,"A",627382
1,.,"A",627391
1,.,"A",627392
1,.,"A",627401
1,.,"A",627402
1,.,"A",627411
1,.,"A",627412
1,.,"A",627421
1,.,"A",627422
1,.,"A",627431
1,.,"A",627432
1,.,"A",627442
1,.,"A",627451
1,.,"A",627452
1,.,"A",627461
1,.,"A",627462
1,.,"A",627471
1,.,"A",627472
1,.,"A",627481
1,.,"A",627482
1,.,"A",627491
1,.,"A",627492
1,.,"A",627501
1,.,"A",627502
1,.,"A",627511
1,.,"A",627512
2,35,"D",627521
2,74,"D",627522
1,.,"A",627531
1,.,"A",627532
1,.,"A",627541
1,.,"A",627542
1,.,"A",627551
1,.,"A",627552
1,.,"A",627561
1,.,"A",627562
1,.,"A",627571
1,.,"A",627572
1,.,"A",627581
1,.,"A",627582
1,.,"A",627591
1,.,"A",627592
1,.,"A",627601
1,.,"A",627602
2,5,"D",627611
2,41,"D",627612
1,.,"A",627621
1,.,"A",627622
1,.,"A",627632
1,.,"A",627641
1,.,"A",627642
1,.,"A",627651
1,.,"A",627661
1,.,"A",627662
1,.,"A",627671
1,.,"A",627672
1,.,"A",627681
1,.,"A",627682
1,.,"A",627691
1,.,"A",627692
1,.,"A",627701
1,.,"A",627702
1,.,"A",627711
1,.,"A",627712
1,.,"A",627721
1,.,"A",627722
1,.,"A",627731
1,.,"A",627732
1,.,"A",627741
1,.,"A",627742
1,.,"A",627751
1,.,"A",627752
1,.,"A",627761
1,.,"A",627762
1,.,"A",627771
1,.,"A",627772
1,.,"A",627781
1,.,"A",627782
1,.,"A",627791
1,.,"A",627792
1,.,"A",627801
1,.,"A",627802
1,.,"A",627811
1,.,"A",627812
1,.,"A",627821
1,.,"A",627822
1,.,"A",627831
1,.,"A",627832
1,.,"A",627842
1,.,"A",627851
1,.,"A",627852
2,15,"D",627861
2,52,"D",627862
1,.,"A",627871
1,.,"A",627872
1,.,"A",627881
1,.,"A",627891
1,.,"A",627892
1,.,"A",627901
1,.,"A",627902
1,.,"A",627911
1,.,"A",627912
1,.,"A",627921
1,.,"A",627922
1,.,"A",627931
1,.,"A",627932
2,54,"D",627942
2,19,"D",627951
2,56,"D",627952
1,.,"A",627961
1,.,"A",627962
1,.,"A",627971
1,.,"A",627972
1,.,"A",627981
1,.,"A",627982
1,.,"A",627991
1,.,"A",627992
1,.,"A",628001
1,.,"A",628002
1,.,"A",628011
1,.,"A",628012
1,.,"A",628021
1,.,"A",628022
1,.,"A",628031
1,.,"A",628032
1,.,"A",628041
1,.,"A",628042
1,.,"A",628051
1,.,"A",628052
1,.,"A",628061
1,.,"A",628062
1,.,"A",628071
1,.,"A",628072
1,.,"A",628081
1,.,"A",628082
4,25,"D",628091
4,62,"D",628092
1,.,"A",628101
1,.,"A",628102
1,.,"A",628111
1,.,"A",628112
1,.,"A",628121
1,.,"A",628122
1,.,"A",628131
1,.,"A",628132
1,.,"A",628141
1,.,"A",628142
1,.,"A",628151
1,.,"A",628152
1,.,"A",628161
1,.,"A",628162
1,.,"A",628171
1,.,"A",628172
1,.,"A",628181
1,.,"A",628182
1,.,"A",628191
1,.,"A",628192
1,.,"A",628201
1,.,"A",628202
1,.,"A",628211
1,.,"A",628212
1,.,"A",628221
1,.,"A",628232
1,.,"A",628241
1,.,"A",628242
1,.,"A",628251
1,.,"A",628252
1,.,"A",628261
1,.,"A",628262
1,.,"A",628271
1,.,"A",628272
1,.,"A",628281
1,.,"A",628291
1,.,"A",628292
1,.,"A",628301
1,.,"A",628302
1,.,"A",628311
1,.,"A",628312
1,.,"A",628321
1,.,"A",628322
1,.,"A",628331
1,.,"A",628332
1,.,"A",628341
1,.,"A",628342
1,.,"A",628351
1,.,"A",628352
1,.,"A",628361
1,.,"A",628362
1,.,"A",628372
1,.,"A",628381
1,.,"A",628382
1,.,"A",628391
1,.,"A",628392
1,.,"A",628401
1,.,"A",628402
1,.,"A",628411
1,.,"A",628412
1,.,"A",628422
1,.,"A",628431
1,.,"A",628432
1,.,"A",628441
1,.,"A",628442
1,.,"A",628451
1,.,"A",628452
1,.,"A",628461
1,.,"A",628462
1,.,"A",628472
1,.,"A",628481
1,.,"A",628482
1,.,"A",628491
1,.,"A",628492
1,.,"A",628501
1,.,"A",628502
1,.,"A",628511
1,.,"A",628512
1,.,"A",628521
1,.,"A",628522
1,.,"A",628531
1,.,"A",628532
1,.,"A",628541
1,.,"A",628542
1,.,"A",628551
1,.,"A",628552
1,.,"A",628561
1,.,"A",628562
1,.,"A",628571
1,.,"A",628572
1,.,"A",628581
1,.,"A",628582
1,.,"A",628591
1,.,"A",628592
1,.,"A",628601
1,.,"A",628602
1,.,"A",628611
1,.,"A",628612
1,.,"A",628621
1,.,"A",628622
1,.,"A",628631
1,.,"A",628632
1,.,"A",628641
1,.,"A",628642
1,.,"A",628651
1,.,"A",628652
1,.,"A",628661
1,.,"A",628662
1,.,"A",628671
1,.,"A",628672
1,.,"A",628681
1,.,"A",628682
1,.,"A",628691
1,.,"A",628692
1,.,"A",628701
1,.,"A",628702
1,.,"A",628711
1,.,"A",628712
1,.,"A",628721
1,.,"A",628722
1,.,"A",628731
1,.,"A",628732
1,.,"A",628741
1,.,"A",628742
1,.,"A",628751
1,.,"A",628752
1,.,"A",628761
1,.,"A",628762
2,8,"D",628771
2,45,"D",628772
1,.,"A",628781
1,.,"A",628782
1,.,"A",628791
1,.,"A",628792
1,.,"A",628801
1,.,"A",628811
1,.,"A",628812
1,.,"A",628821
1,.,"A",628822
1,.,"A",628832
1,.,"A",628841
1,.,"A",628842
1,.,"A",628851
1,.,"A",628852
1,.,"A",628861
1,.,"A",628862
1,.,"A",628871
1,.,"A",628872
1,.,"A",628881
1,.,"A",628882
1,.,"A",628892
1,.,"A",628901
1,.,"A",628902
1,.,"A",628911
1,.,"A",628912
1,.,"A",628921
1,.,"A",628922
1,.,"A",628932
1,.,"A",628941
1,.,"A",628942
1,.,"A",628951
1,.,"A",628952
1,.,"A",628961
1,.,"A",628962
1,.,"A",628971
1,.,"A",628972
1,.,"A",628982
1,.,"A",628991
1,.,"A",628992
1,.,"A",629001
1,.,"A",629002
1,.,"A",629011
1,.,"A",629012
1,.,"A",629021
1,.,"A",629022
1,.,"A",629031
1,.,"A",629032
1,.,"A",629042
1,.,"A",629051
1,.,"A",629061
1,.,"A",629062
1,.,"A",629071
1,.,"A",629072
1,.,"A",629081
1,.,"A",629082
1,.,"A",629092
1,.,"A",629101
1,.,"A",629102
1,.,"A",629111
1,.,"A",629112
2,24,"D",629121
2,61,"D",629122
1,.,"A",629131
1,.,"A",629132
1,.,"A",629141
1,.,"A",629142
1,.,"A",629151
1,.,"A",629152
1,.,"A",629161
1,.,"A",629162
1,.,"A",629171
1,.,"A",629172
1,.,"A",629181
1,.,"A",629182
1,.,"A",629191
1,.,"A",629192
1,.,"A",629201
1,.,"A",629202
1,.,"A",629211
1,.,"A",629221
