"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
.,0,,"3",,"4",,"1","2","A","D","A","A","D","A",502582,38,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",925,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",11100,"D","2","D","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",502582,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",4,"D",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
44,52,"3","1",,,"10","2","2","D","D","D","A","A","D",502591,39,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",300,"D",.,"A",.,"A",689,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",9000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
55,52,"1","1",,,"12","2","1","D","D","D","A","A","D",502591,44,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","10","D",.,"A",.,"C",450,"D",.,"A",.,"A",1071,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",502591,19,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",502591,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",502591,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
44,52,"3","1",,,"10","2","2","D","D","D","A","A","D",502592,39,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",300,"D",.,"A",.,"A",689,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",9000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
55,52,"1","1",,,"12","2","1","D","D","D","A","A","D",502592,44,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","10","D",.,"A",.,"C",450,"D",.,"A",.,"A",1071,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",502592,19,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",502592,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","1","A","D","A","A","D","A",502592,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",8,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",502601,69,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",535,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",7124,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,50,"1","1",,,"01","1","1","D","D","D","A","A","D",502601,69,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","43","D",.,"A",.,"C",1200,"D",.,"A",.,"A",2295,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",1395,"D","2","D",.,"A",.,"A","2","D",30000,"D",12,"D",17444,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",502602,69,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",535,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",7124,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,50,"1","1",,,"01","1","1","D","D","D","A","A","D",502602,69,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","43","D",.,"A",.,"C",1200,"D",.,"A",.,"A",2295,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",1395,"D","2","D",.,"A",.,"A","2","D",30000,"D",12,"D",17444,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,52,"1","3","2",,"10","1","2","D","D","D","D","A","D",502611,62,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","06","D",.,"A",.,"C",380,"D",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",560,"D","2","D",.,"A",.,"A","2","D",.,"C",2,"D",1237,"D","2","D",,"A","1","D","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
10,30,"1","5","5",,"04","1","2","D","D","D","D","A","D",502611,19,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","4","40","D",.,"A",.,"C",150,"D",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
30,52,"1","3","2",,"10","1","2","D","D","D","D","A","D",502612,62,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","06","D",.,"A",.,"C",380,"D",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",560,"D","2","D",.,"A",.,"A","2","D",.,"C",2,"D",1237,"D","2","D",,"A","1","D","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
10,30,"1","5","5",,"04","1","2","D","D","D","D","A","D",502612,19,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","4","40","D",.,"A",.,"C",150,"D",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",502621,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
.,0,,"1",,"2",,"4","2","A","D","A","A","D","A",502621,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","2","D","D","D","A","A","D",502631,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",.,"C",.,"A",1800,"D",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,30,"1","1",,,"13","1","1","D","D","D","A","A","D",502631,46,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",2142,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
35,48,"1","5",,,"13","1","2","D","D","D","A","A","D",502631,22,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",536,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",7000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"13","1","1","D","D","D","A","A","D",502631,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","42","D",.,"A",.,"C",.,"C",.,"A",.,"A",459,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",6000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",502631,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","2","D","D","D","A","A","D",502632,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",.,"C",.,"A",1800,"D",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,30,"1","1",,,"13","1","1","D","D","D","A","A","D",502632,46,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",2142,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
35,48,"1","5",,,"13","1","2","D","D","D","A","A","D",502632,22,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",536,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",7000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","5",,,"13","1","1","D","D","D","A","A","D",502632,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","42","D",.,"A",.,"C",.,"C",.,"A",.,"A",459,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",6000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",502632,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",502641,49,"D",1320,"D",.,"A",1080,"D",.,"A",1200,"D","2","D","2","D",.,"A","1","39","D",.,"A",55,"D",750,"D",.,"A",.,"A",1377,"D",1,45,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",50,"D",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,32,"1","1",,,"12","1","1","D","D","D","A","A","D",502641,52,"D",3635,"D",.,"A",1858,"D",.,"A",1616,"D","2","D","2","D",.,"A","2","39","D",.,"A",90,"D",916,"D",.,"A",.,"A",2831,"D",2,46,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",40,"D",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",502642,49,"D",1320,"D",.,"A",1080,"D",.,"A",1200,"D","2","D","2","D",.,"A","1","39","D",.,"A",55,"D",750,"D",.,"A",.,"A",1377,"D",1,45,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",50,"D",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,32,"1","1",,,"12","1","1","D","D","D","A","A","D",502642,52,"D",3635,"D",.,"A",1858,"D",.,"A",1616,"D","2","D","2","D",.,"A","2","39","D",.,"A",90,"D",916,"D",.,"A",.,"A",2831,"D",2,46,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",40,"D",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"1",,"1","1","A","D","A","A","D","A",502651,78,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",551,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6612,"D",,"A","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"1",,"1","1","A","D","A","A","D","A",502652,78,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",551,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6612,"D",,"A","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
38,52,"1","1",,,"03","1","2","D","D","D","A","A","D",502661,42,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",600,"D",.,"A",.,"A",2142,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"09","1","1","D","D","D","A","A","D",502661,57,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"C",1050,"D",.,"A",.,"A",2142,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",502661,19,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",15,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
38,52,"1","1",,,"03","1","2","D","D","D","A","A","D",502662,42,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",600,"D",.,"A",.,"A",2142,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"09","1","1","D","D","D","A","A","D",502662,57,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"C",1050,"D",.,"A",.,"A",2142,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",502662,19,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",15,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
48,52,"1","1",,,"03","1","1","D","D","D","A","A","D",502671,54,"D",8297,"D",.,"A",5744,"D",.,"A",3167,"D","2","D","2","D",.,"A","1","45","D",.,"A",338,"D",2933,"D",.,"A",.,"A",5508,"D",1,234,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",129,"D",.,"A","2","D",72000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"5","1",,,"03","1","2","D","D","D","A","A","D",502671,58,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","45","D",.,"A",.,"C",1000,"D",.,"A",6000,"D",3978,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",52000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
48,52,"1","1",,,"03","1","1","D","D","D","A","A","D",502672,54,"D",8297,"D",.,"A",5744,"D",.,"A",3167,"D","2","D","2","D",.,"A","1","45","D",.,"A",338,"D",2933,"D",.,"A",.,"A",5508,"D",1,234,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",129,"D",.,"A","2","D",72000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"5","1",,,"03","1","2","D","D","D","A","A","D",502672,58,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","45","D",.,"A",.,"C",1000,"D",.,"A",6000,"D",3978,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",52000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",502681,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"2","2","A","D","A","A","D","A",502682,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"03","1","1","D","D","D","A","A","D",502691,52,"D",.,"A",.,"B",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","40","D",.,"A",.,"A",.,"C",.,"C",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
37,52,"3","1",,,"03","1","2","D","D","D","A","A","D",502691,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D","2","D","3","D","1","D",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
40,52,"1","1",,,"03","1","1","D","D","D","A","A","D",502692,52,"D",.,"A",.,"B",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","09","D",.,"A",.,"A",.,"C",.,"C",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
37,52,"3","1",,,"03","1","2","D","D","D","A","A","D",502692,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D","2","D","3","D","1","D",,"A","2",,"B",,"B",,"B",,"B",,"B",,"B",,"B"
10,36,"1","5",,,"10","2","2","D","D","D","A","A","D",502701,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A","1","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",502711,66,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",666,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8696,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",502711,65,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",666,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8696,"D","2","D","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",502712,66,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",666,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8696,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
