"HH_CU_Q","hhid","hhid_","newid"
1,.,"A",442241
1,.,"A",442242
1,.,"A",442251
1,.,"A",442252
1,.,"A",442261
1,.,"A",442262
1,.,"A",442271
1,.,"A",442272
1,.,"A",442281
1,.,"A",442282
1,.,"A",442291
1,.,"A",442292
1,.,"A",442301
1,.,"A",442302
1,.,"A",442311
1,.,"A",442312
1,.,"A",442321
1,.,"A",442322
1,.,"A",442331
1,.,"A",442332
1,.,"A",442341
1,.,"A",442342
1,.,"A",442351
1,.,"A",442352
1,.,"A",442361
1,.,"A",442362
1,.,"A",442371
1,.,"A",442372
1,.,"A",442381
1,.,"A",442382
1,.,"A",442391
1,.,"A",442392
1,.,"A",442401
1,.,"A",442402
1,.,"A",442411
1,.,"A",442412
1,.,"A",442421
1,.,"A",442422
1,.,"A",442431
1,.,"A",442432
1,.,"A",442441
1,.,"A",442452
1,.,"A",442461
1,.,"A",442462
1,.,"A",442471
1,.,"A",442472
1,.,"A",442481
1,.,"A",442482
1,.,"A",442491
1,.,"A",442492
1,.,"A",442501
1,.,"A",442502
1,.,"A",442511
1,.,"A",442512
1,.,"A",442521
1,.,"A",442522
1,.,"A",442531
1,.,"A",442532
1,.,"A",442541
1,.,"A",442542
1,.,"A",442551
1,.,"A",442552
1,.,"A",442561
1,.,"A",442562
1,.,"A",442571
1,.,"A",442572
1,.,"A",442581
1,.,"A",442582
1,.,"A",442591
1,.,"A",442592
1,.,"A",442601
1,.,"A",442602
1,.,"A",442612
1,.,"A",442621
1,.,"A",442622
1,.,"A",442631
1,.,"A",442641
1,.,"A",442642
1,.,"A",442651
1,.,"A",442652
1,.,"A",442661
1,.,"A",442662
1,.,"A",442671
1,.,"A",442672
1,.,"A",442681
1,.,"A",442682
2,2,"D",442691
2,29,"D",442692
1,.,"A",442701
1,.,"A",442702
1,.,"A",442711
1,.,"A",442712
1,.,"A",442721
1,.,"A",442722
1,.,"A",442731
1,.,"A",442732
1,.,"A",442741
1,.,"A",442742
1,.,"A",442751
1,.,"A",442752
1,.,"A",442761
1,.,"A",442762
1,.,"A",442771
1,.,"A",442772
1,.,"A",442781
1,.,"A",442782
1,.,"A",442791
1,.,"A",442792
1,.,"A",442801
1,.,"A",442802
1,.,"A",442811
1,.,"A",442812
1,.,"A",442821
1,.,"A",442822
1,.,"A",442831
1,.,"A",442832
1,.,"A",442841
1,.,"A",442842
1,.,"A",442851
1,.,"A",442852
1,.,"A",442861
1,.,"A",442862
1,.,"A",442871
1,.,"A",442872
1,.,"A",442881
1,.,"A",442882
1,.,"A",442892
1,.,"A",442901
1,.,"A",442902
1,.,"A",442911
1,.,"A",442912
1,.,"A",442921
1,.,"A",442922
1,.,"A",442931
1,.,"A",442932
1,.,"A",442942
1,.,"A",442951
1,.,"A",442952
1,.,"A",442961
1,.,"A",442962
1,.,"A",442971
1,.,"A",442972
1,.,"A",442981
1,.,"A",442982
1,.,"A",442991
1,.,"A",442992
1,.,"A",443001
1,.,"A",443002
1,.,"A",443012
1,.,"A",443021
1,.,"A",443022
1,.,"A",443031
1,.,"A",443032
1,.,"A",443041
1,.,"A",443042
1,.,"A",443051
1,.,"A",443052
1,.,"A",443061
1,.,"A",443062
1,.,"A",443071
1,.,"A",443072
1,.,"A",443081
1,.,"A",443082
1,.,"A",443091
1,.,"A",443092
1,.,"A",443101
1,.,"A",443102
1,.,"A",443111
1,.,"A",443112
1,.,"A",443121
1,.,"A",443122
1,.,"A",443131
1,.,"A",443132
1,.,"A",443141
1,.,"A",443142
1,.,"A",443151
1,.,"A",443152
1,.,"A",443161
1,.,"A",443162
1,.,"A",443171
1,.,"A",443172
1,.,"A",443181
1,.,"A",443182
1,.,"A",443191
1,.,"A",443192
1,.,"A",443201
1,.,"A",443202
1,.,"A",443211
1,.,"A",443212
1,.,"A",443221
1,.,"A",443222
1,.,"A",443231
1,.,"A",443232
1,.,"A",443241
1,.,"A",443242
1,.,"A",443251
1,.,"A",443252
1,.,"A",443261
1,.,"A",443262
1,.,"A",443271
1,.,"A",443272
1,.,"A",443281
1,.,"A",443282
1,.,"A",443291
1,.,"A",443292
1,.,"A",443301
1,.,"A",443302
1,.,"A",443311
1,.,"A",443312
1,.,"A",443321
1,.,"A",443322
1,.,"A",443331
1,.,"A",443332
1,.,"A",443341
1,.,"A",443342
1,.,"A",443351
1,.,"A",443352
1,.,"A",443361
1,.,"A",443362
1,.,"A",443371
1,.,"A",443372
1,.,"A",443381
1,.,"A",443382
1,.,"A",443391
1,.,"A",443392
1,.,"A",443401
1,.,"A",443402
1,.,"A",443411
1,.,"A",443412
1,.,"A",443421
1,.,"A",443431
1,.,"A",443432
1,.,"A",443441
1,.,"A",443442
1,.,"A",443451
1,.,"A",443452
2,21,"D",443461
2,46,"D",443462
1,.,"A",443471
1,.,"A",443472
1,.,"A",443481
1,.,"A",443482
1,.,"A",443491
1,.,"A",443492
1,.,"A",443501
1,.,"A",443502
1,.,"A",443511
1,.,"A",443512
1,.,"A",443521
1,.,"A",443522
1,.,"A",443531
1,.,"A",443532
1,.,"A",443541
1,.,"A",443542
1,.,"A",443551
1,.,"A",443552
1,.,"A",443561
1,.,"A",443562
1,.,"A",443571
1,.,"A",443572
1,.,"A",443581
1,.,"A",443582
1,.,"A",443591
1,.,"A",443592
1,.,"A",443601
1,.,"A",443602
1,.,"A",443611
1,.,"A",443612
1,.,"A",443621
1,.,"A",443622
1,.,"A",443631
1,.,"A",443632
1,.,"A",443641
1,.,"A",443642
1,.,"A",443651
1,.,"A",443652
1,.,"A",443661
1,.,"A",443671
1,.,"A",443672
1,.,"A",443681
1,.,"A",443682
1,.,"A",443691
1,.,"A",443692
2,13,"D",443701
2,40,"D",443702
1,.,"A",443711
1,.,"A",443712
1,.,"A",443721
1,.,"A",443722
1,.,"A",443731
1,.,"A",443732
1,.,"A",443741
1,.,"A",443742
1,.,"A",443751
1,.,"A",443752
1,.,"A",443761
1,.,"A",443762
1,.,"A",443771
1,.,"A",443772
1,.,"A",443781
1,.,"A",443791
1,.,"A",443792
1,.,"A",443801
1,.,"A",443802
2,14,"D",443811
2,41,"D",443812
1,.,"A",443821
1,.,"A",443822
1,.,"A",443831
1,.,"A",443832
1,.,"A",443841
1,.,"A",443842
1,.,"A",443851
1,.,"A",443852
1,.,"A",443861
1,.,"A",443862
1,.,"A",443872
1,.,"A",443881
1,.,"A",443882
1,.,"A",443891
1,.,"A",443892
1,.,"A",443901
1,.,"A",443902
1,.,"A",443911
1,.,"A",443912
1,.,"A",443921
1,.,"A",443922
1,.,"A",443931
1,.,"A",443932
1,.,"A",443941
1,.,"A",443942
1,.,"A",443951
1,.,"A",443952
1,.,"A",443961
1,.,"A",443962
1,.,"A",443971
1,.,"A",443972
1,.,"A",443981
1,.,"A",443982
1,.,"A",443991
1,.,"A",443992
1,.,"A",444001
1,.,"A",444002
1,.,"A",444011
1,.,"A",444012
1,.,"A",444021
1,.,"A",444022
1,.,"A",444031
1,.,"A",444032
1,.,"A",444041
1,.,"A",444042
1,.,"A",444051
1,.,"A",444052
1,.,"A",444061
1,.,"A",444062
1,.,"A",444071
1,.,"A",444072
1,.,"A",444081
1,.,"A",444082
1,.,"A",444091
1,.,"A",444092
1,.,"A",444101
1,.,"A",444102
1,.,"A",444111
1,.,"A",444112
1,.,"A",444121
1,.,"A",444122
1,.,"A",444131
1,.,"A",444132
1,.,"A",444141
1,.,"A",444142
1,.,"A",444151
1,.,"A",444152
1,.,"A",444161
1,.,"A",444162
1,.,"A",444171
1,.,"A",444172
1,.,"A",444181
1,.,"A",444182
1,.,"A",444191
1,.,"A",444192
1,.,"A",444201
1,.,"A",444202
1,.,"A",444211
1,.,"A",444212
1,.,"A",444221
1,.,"A",444222
1,.,"A",444231
1,.,"A",444232
1,.,"A",444241
1,.,"A",444242
1,.,"A",444251
1,.,"A",444252
1,.,"A",444261
1,.,"A",444262
1,.,"A",444271
1,.,"A",444272
1,.,"A",444281
1,.,"A",444282
1,.,"A",444291
1,.,"A",444292
1,.,"A",444301
1,.,"A",444302
1,.,"A",444311
1,.,"A",444312
1,.,"A",444321
1,.,"A",444322
1,.,"A",444331
1,.,"A",444332
1,.,"A",444341
1,.,"A",444342
1,.,"A",444351
1,.,"A",444352
1,.,"A",444361
1,.,"A",444362
1,.,"A",444371
1,.,"A",444372
1,.,"A",444381
1,.,"A",444382
1,.,"A",444391
1,.,"A",444392
1,.,"A",444401
1,.,"A",444402
1,.,"A",444411
1,.,"A",444412
1,.,"A",444421
1,.,"A",444422
1,.,"A",444431
1,.,"A",444432
1,.,"A",444441
1,.,"A",444442
1,.,"A",444451
1,.,"A",444452
1,.,"A",444461
1,.,"A",444462
1,.,"A",444471
1,.,"A",444472
1,.,"A",444481
1,.,"A",444482
1,.,"A",444491
1,.,"A",444492
1,.,"A",444501
1,.,"A",444502
1,.,"A",444511
1,.,"A",444512
1,.,"A",444522
1,.,"A",444531
1,.,"A",444532
1,.,"A",444541
1,.,"A",444542
1,.,"A",444551
1,.,"A",444552
1,.,"A",444561
1,.,"A",444562
1,.,"A",444571
1,.,"A",444572
1,.,"A",444581
1,.,"A",444582
1,.,"A",444591
1,.,"A",444592
1,.,"A",444601
1,.,"A",444602
1,.,"A",444611
1,.,"A",444612
1,.,"A",444621
1,.,"A",444622
1,.,"A",444631
1,.,"A",444632
1,.,"A",444641
1,.,"A",444642
1,.,"A",444651
1,.,"A",444662
1,.,"A",444671
1,.,"A",444681
1,.,"A",444682
1,.,"A",444691
1,.,"A",444692
1,.,"A",444701
1,.,"A",444702
1,.,"A",444711
1,.,"A",444712
1,.,"A",444721
1,.,"A",444722
1,.,"A",444731
1,.,"A",444732
1,.,"A",444741
1,.,"A",444742
1,.,"A",444752
1,.,"A",444761
1,.,"A",444762
1,.,"A",444771
1,.,"A",444772
1,.,"A",444781
1,.,"A",444782
1,.,"A",444791
1,.,"A",444792
1,.,"A",444801
1,.,"A",444811
1,.,"A",444821
1,.,"A",444822
1,.,"A",444831
1,.,"A",444832
1,.,"A",444841
1,.,"A",444842
1,.,"A",444851
1,.,"A",444852
1,.,"A",444861
1,.,"A",444862
1,.,"A",444871
1,.,"A",444872
1,.,"A",444881
1,.,"A",444882
1,.,"A",444891
1,.,"A",444892
1,.,"A",444901
1,.,"A",444902
1,.,"A",444911
1,.,"A",444912
1,.,"A",444921
1,.,"A",444922
1,.,"A",444931
1,.,"A",444932
1,.,"A",444941
1,.,"A",444942
1,.,"A",444951
1,.,"A",444952
1,.,"A",444961
1,.,"A",444962
1,.,"A",444971
1,.,"A",444972
1,.,"A",444981
1,.,"A",444982
1,.,"A",444991
1,.,"A",444992
1,.,"A",445001
1,.,"A",445002
1,.,"A",445011
1,.,"A",445012
1,.,"A",445021
1,.,"A",445022
1,.,"A",445031
1,.,"A",445032
1,.,"A",445041
1,.,"A",445042
1,.,"A",445051
1,.,"A",445052
1,.,"A",445061
1,.,"A",445062
1,.,"A",445071
1,.,"A",445072
1,.,"A",445081
1,.,"A",445082
1,.,"A",445091
1,.,"A",445092
1,.,"A",445101
1,.,"A",445102
1,.,"A",445111
1,.,"A",445112
1,.,"A",445121
1,.,"A",445122
1,.,"A",445131
1,.,"A",445132
1,.,"A",445141
1,.,"A",445142
1,.,"A",445151
1,.,"A",445152
1,.,"A",445161
1,.,"A",445162
1,.,"A",445171
1,.,"A",445172
1,.,"A",445181
1,.,"A",445182
1,.,"A",445191
1,.,"A",445192
1,.,"A",445201
1,.,"A",445202
1,.,"A",445211
1,.,"A",445212
1,.,"A",445221
1,.,"A",445222
1,.,"A",445231
1,.,"A",445232
1,.,"A",445241
1,.,"A",445242
1,.,"A",445251
1,.,"A",445252
1,.,"A",445261
1,.,"A",445262
1,.,"A",445271
1,.,"A",445272
1,.,"A",445281
1,.,"A",445282
1,.,"A",445291
1,.,"A",445292
1,.,"A",445301
1,.,"A",445302
2,21,"D",445311
2,46,"D",445312
1,.,"A",445321
1,.,"A",445322
1,.,"A",445332
1,.,"A",445341
1,.,"A",445342
1,.,"A",445351
1,.,"A",445352
1,.,"A",445361
1,.,"A",445362
1,.,"A",445371
1,.,"A",445372
1,.,"A",445381
1,.,"A",445382
1,.,"A",445391
1,.,"A",445392
1,.,"A",445401
1,.,"A",445402
1,.,"A",445411
1,.,"A",445412
1,.,"A",445421
1,.,"A",445422
1,.,"A",445431
1,.,"A",445432
1,.,"A",445441
1,.,"A",445442
1,.,"A",445451
1,.,"A",445452
1,.,"A",445461
1,.,"A",445462
1,.,"A",445471
1,.,"A",445472
1,.,"A",445481
1,.,"A",445482
1,.,"A",445491
1,.,"A",445492
1,.,"A",445501
1,.,"A",445502
1,.,"A",445511
1,.,"A",445521
1,.,"A",445522
1,.,"A",445531
1,.,"A",445532
1,.,"A",445541
1,.,"A",445542
1,.,"A",445551
1,.,"A",445552
1,.,"A",445561
1,.,"A",445562
1,.,"A",445571
1,.,"A",445572
1,.,"A",445581
1,.,"A",445582
1,.,"A",445591
1,.,"A",445592
1,.,"A",445601
1,.,"A",445602
1,.,"A",445611
1,.,"A",445612
1,.,"A",445621
1,.,"A",445622
1,.,"A",445631
1,.,"A",445632
1,.,"A",445641
1,.,"A",445642
1,.,"A",445651
1,.,"A",445652
1,.,"A",445661
1,.,"A",445662
1,.,"A",445671
1,.,"A",445672
1,.,"A",445681
1,.,"A",445682
1,.,"A",445691
1,.,"A",445692
1,.,"A",445701
1,.,"A",445702
1,.,"A",445711
1,.,"A",445721
1,.,"A",445722
1,.,"A",445731
1,.,"A",445732
1,.,"A",445741
1,.,"A",445742
1,.,"A",445751
1,.,"A",445752
1,.,"A",445761
1,.,"A",445762
1,.,"A",445771
1,.,"A",445772
1,.,"A",445781
1,.,"A",445782
1,.,"A",445791
1,.,"A",445792
1,.,"A",445801
1,.,"A",445802
1,.,"A",445811
1,.,"A",445812
1,.,"A",445821
1,.,"A",445822
1,.,"A",445831
1,.,"A",445832
1,.,"A",445841
1,.,"A",445842
1,.,"A",445851
1,.,"A",445852
1,.,"A",445861
1,.,"A",445871
1,.,"A",445872
1,.,"A",445881
1,.,"A",445882
1,.,"A",445891
1,.,"A",445892
1,.,"A",445901
1,.,"A",445902
1,.,"A",445911
1,.,"A",445912
1,.,"A",445922
1,.,"A",445931
1,.,"A",445932
1,.,"A",445941
1,.,"A",445942
1,.,"A",445951
1,.,"A",445952
2,19,"D",445961
1,.,"A",445971
1,.,"A",445972
1,.,"A",445981
1,.,"A",445982
1,.,"A",445991
1,.,"A",445992
1,.,"A",446001
1,.,"A",446002
1,.,"A",446011
1,.,"A",446012
1,.,"A",446021
1,.,"A",446022
1,.,"A",446031
1,.,"A",446032
1,.,"A",446041
1,.,"A",446042
1,.,"A",446051
1,.,"A",446052
1,.,"A",446061
1,.,"A",446062
1,.,"A",446071
1,.,"A",446072
1,.,"A",446081
1,.,"A",446091
1,.,"A",446092
1,.,"A",446101
1,.,"A",446102
1,.,"A",446111
1,.,"A",446112
1,.,"A",446121
1,.,"A",446131
1,.,"A",446132
1,.,"A",446141
1,.,"A",446142
1,.,"A",446151
1,.,"A",446152
1,.,"A",446161
1,.,"A",446162
1,.,"A",446171
1,.,"A",446172
1,.,"A",446182
1,.,"A",446191
1,.,"A",446192
1,.,"A",446201
1,.,"A",446202
1,.,"A",446211
1,.,"A",446212
1,.,"A",446221
1,.,"A",446222
1,.,"A",446231
1,.,"A",446232
1,.,"A",446241
1,.,"A",446242
1,.,"A",446251
1,.,"A",446252
1,.,"A",446261
1,.,"A",446271
1,.,"A",446272
1,.,"A",446281
1,.,"A",446282
1,.,"A",446291
1,.,"A",446292
1,.,"A",446301
1,.,"A",446302
1,.,"A",446311
1,.,"A",446312
1,.,"A",446321
1,.,"A",446322
1,.,"A",446331
1,.,"A",446332
1,.,"A",446341
1,.,"A",446342
1,.,"A",446352
1,.,"A",446361
1,.,"A",446362
1,.,"A",446371
1,.,"A",446372
1,.,"A",446381
1,.,"A",446391
1,.,"A",446392
1,.,"A",446401
1,.,"A",446402
1,.,"A",446411
1,.,"A",446412
1,.,"A",446421
1,.,"A",446422
1,.,"A",446431
1,.,"A",446432
1,.,"A",446441
1,.,"A",446442
1,.,"A",446451
1,.,"A",446452
1,.,"A",446461
1,.,"A",446462
1,.,"A",446471
1,.,"A",446472
1,.,"A",446481
1,.,"A",446482
1,.,"A",446491
1,.,"A",446492
1,.,"A",446501
1,.,"A",446502
2,8,"D",446511
2,35,"D",446512
1,.,"A",446521
1,.,"A",446522
1,.,"A",446531
1,.,"A",446532
1,.,"A",446541
1,.,"A",446542
1,.,"A",446551
1,.,"A",446552
1,.,"A",446561
1,.,"A",446562
1,.,"A",446571
1,.,"A",446581
1,.,"A",446582
1,.,"A",446591
1,.,"A",446592
1,.,"A",446601
1,.,"A",446602
2,10,"D",446611
2,37,"D",446612
1,.,"A",446621
1,.,"A",446622
1,.,"A",446631
1,.,"A",446632
1,.,"A",446641
2,1,"D",446651
2,28,"D",446652
1,.,"A",446661
1,.,"A",446662
1,.,"A",446671
1,.,"A",446672
1,.,"A",446681
1,.,"A",446682
1,.,"A",446691
1,.,"A",446692
1,.,"A",446701
1,.,"A",446702
1,.,"A",446711
1,.,"A",446712
1,.,"A",446721
1,.,"A",446722
1,.,"A",446731
1,.,"A",446732
1,.,"A",446741
1,.,"A",446742
1,.,"A",446751
1,.,"A",446752
1,.,"A",446761
1,.,"A",446762
1,.,"A",446771
1,.,"A",446772
1,.,"A",446781
1,.,"A",446782
1,.,"A",446791
1,.,"A",446792
1,.,"A",446801
1,.,"A",446802
1,.,"A",446811
1,.,"A",446812
1,.,"A",446821
1,.,"A",446822
2,18,"D",446831
1,.,"A",446841
1,.,"A",446842
1,.,"A",446851
1,.,"A",446852
1,.,"A",446861
1,.,"A",446862
1,.,"A",446871
1,.,"A",446872
1,.,"A",446881
1,.,"A",446882
1,.,"A",446891
1,.,"A",446892
1,.,"A",446901
1,.,"A",446902
1,.,"A",446911
1,.,"A",446912
1,.,"A",446921
1,.,"A",446922
1,.,"A",446931
1,.,"A",446932
1,.,"A",446941
1,.,"A",446942
1,.,"A",446951
1,.,"A",446952
1,.,"A",446961
1,.,"A",446971
1,.,"A",446972
1,.,"A",446981
1,.,"A",446982
1,.,"A",446991
1,.,"A",446992
1,.,"A",447001
1,.,"A",447002
1,.,"A",447011
1,.,"A",447012
1,.,"A",447021
1,.,"A",447031
1,.,"A",447032
1,.,"A",447041
1,.,"A",447042
1,.,"A",447051
1,.,"A",447052
1,.,"A",447061
1,.,"A",447062
1,.,"A",447071
1,.,"A",447072
1,.,"A",447081
1,.,"A",447091
1,.,"A",447092
1,.,"A",447101
1,.,"A",447102
1,.,"A",447111
1,.,"A",447112
1,.,"A",447121
1,.,"A",447122
1,.,"A",447131
1,.,"A",447132
2,4,"D",447141
2,31,"D",447142
1,.,"A",447151
1,.,"A",447152
1,.,"A",447161
1,.,"A",447162
2,26,"D",447171
2,50,"D",447172
1,.,"A",447181
1,.,"A",447182
1,.,"A",447191
1,.,"A",447192
1,.,"A",447201
1,.,"A",447202
1,.,"A",447211
1,.,"A",447212
1,.,"A",447221
1,.,"A",447222
1,.,"A",447231
1,.,"A",447232
1,.,"A",447241
1,.,"A",447242
1,.,"A",447251
1,.,"A",447252
1,.,"A",447261
1,.,"A",447262
1,.,"A",447271
1,.,"A",447272
1,.,"A",447281
1,.,"A",447282
1,.,"A",447291
1,.,"A",447292
1,.,"A",447301
1,.,"A",447302
1,.,"A",447311
1,.,"A",447312
1,.,"A",447321
1,.,"A",447322
1,.,"A",447331
1,.,"A",447332
1,.,"A",447342
1,.,"A",447352
1,.,"A",447361
1,.,"A",447362
1,.,"A",447371
1,.,"A",447372
1,.,"A",447381
1,.,"A",447382
1,.,"A",447391
1,.,"A",447392
1,.,"A",447401
1,.,"A",447402
1,.,"A",447411
1,.,"A",447412
1,.,"A",447421
1,.,"A",447422
1,.,"A",447431
1,.,"A",447432
1,.,"A",447441
1,.,"A",447442
1,.,"A",447451
1,.,"A",447452
1,.,"A",447461
1,.,"A",447462
1,.,"A",447471
1,.,"A",447472
1,.,"A",447481
1,.,"A",447482
1,.,"A",447491
1,.,"A",447492
1,.,"A",447501
1,.,"A",447502
1,.,"A",447511
1,.,"A",447512
1,.,"A",447521
1,.,"A",447522
1,.,"A",447531
1,.,"A",447532
1,.,"A",447541
1,.,"A",447542
1,.,"A",447551
1,.,"A",447552
1,.,"A",447561
1,.,"A",447562
1,.,"A",447571
1,.,"A",447572
1,.,"A",447581
1,.,"A",447582
1,.,"A",447591
1,.,"A",447592
1,.,"A",447601
1,.,"A",447602
1,.,"A",447611
1,.,"A",447612
1,.,"A",447621
1,.,"A",447622
1,.,"A",447631
1,.,"A",447632
1,.,"A",447641
1,.,"A",447642
1,.,"A",447651
1,.,"A",447652
1,.,"A",447661
1,.,"A",447662
1,.,"A",447671
1,.,"A",447672
1,.,"A",447681
1,.,"A",447682
1,.,"A",447691
1,.,"A",447692
1,.,"A",447701
1,.,"A",447711
1,.,"A",447712
1,.,"A",447721
1,.,"A",447722
1,.,"A",447731
1,.,"A",447732
1,.,"A",447741
1,.,"A",447742
1,.,"A",447751
1,.,"A",447752
1,.,"A",447761
1,.,"A",447762
1,.,"A",447771
1,.,"A",447772
1,.,"A",447781
1,.,"A",447782
1,.,"A",447791
1,.,"A",447792
1,.,"A",447801
1,.,"A",447811
1,.,"A",447812
1,.,"A",447821
1,.,"A",447822
1,.,"A",447831
1,.,"A",447832
1,.,"A",447841
1,.,"A",447842
1,.,"A",447851
1,.,"A",447852
1,.,"A",447861
1,.,"A",447862
1,.,"A",447871
1,.,"A",447872
1,.,"A",447881
1,.,"A",447882
1,.,"A",447891
1,.,"A",447892
1,.,"A",447901
1,.,"A",447902
1,.,"A",447911
